Signal_value,Date
14.5023076923,20191021
13.8853846154,20191021
14.481538461500001,20191021
14.4784615385,20191021
14.4646153846,20191021
14.108461538499999,20191021
14.4084615385,20191021
14.4330769231,20191021
14.42,20191021
14.4292307692,20191021
13.7753846154,20191021
13.943846153800001,20191021
14.449230769200001,20191021
14.48,20191021
14.4733333333,20191021
14.4566666667,20191021
14.382,20191021
14.4048,20191021
14.4222222222,20191021
14.454285714300001,20191021
13.5905882353,20191021
13.33625,20191021
14.1776,20191021
13.6276923077,20191021
14.161538461500001,20191021
14.21,20191021
13.92,20191021
14.3176923077,20191021
14.3503703704,20191021
14.4053846154,20191021
14.5072,20191026
14.5188235294,20191026
13.3169230769,20191026
13.8207692308,20191026
14.5305882353,20191031
14.5353846154,20191031
14.524000000000001,20191031
14.4764705882,20191031
14.5442105263,20191031
14.473076923099999,20191031
14.475999999999999,20191031
14.3817391304,20191031
14.54,20191018
14.5175,20191018
14.5034782609,20191018
14.509411764700001,20191018
14.522962963,20191018
14.465925925899999,20191018
14.4152,20191018
14.4141666667,20191018
14.495,20191018
14.4853846154,20191018
13.8525925926,20191018
14.475999999999999,20191018
13.8281818182,20191018
14.474666666700001,20191018
14.4654545455,20191018
14.51,20191018
14.4638461538,20191018
14.7384615385,20191018
14.4511111111,20191018
14.196190476199998,20191018
14.443703703699999,20191018
13.7675,20191018
14.4904,20191018
14.515789473699998,20191018
14.433846153800001,20191018
14.4807692308,20191018
14.5007692308,20191018
14.5272,20191018
14.4684210526,20191018
14.4183333333,20191018
14.4230769231,20191023
14.4533333333,20191023
14.4474074074,20191023
12.858518518499999,20191023
14.4733333333,20191023
13.9907692308,20191023
14.321481481500001,20191023
14.4856,20191023
14.411428571400002,20191023
13.9873684211,20191023
13.8777777778,20191023
14.3274074074,20191023
14.5243478261,20191023
14.5269565217,20191023
14.523846153800001,20191023
14.5136,20191023
14.5045454545,20191023
14.5484615385,20191023
13.8846153846,20191023
14.418461538499999,20191023
14.2592307692,20191023
14.4664,20191023
14.5494736842,20191023
14.4276923077,20191023
14.4869230769,20191023
14.47,20191023
14.4021052632,20191023
13.5669230769,20191023
14.208571428599999,20191023
13.8936,20191023
14.356,20191023
14.4192307692,20191023
13.559230769200001,20191023
14.466,20191023
14.470769230799998,20191023
14.3666666667,20191023
14.459230769200001,20191023
14.436923076900001,20191023
14.4638461538,20191023
14.4764705882,20191023
14.4846153846,20191023
14.458947368399999,20191023
14.4248,20191023
14.48,20191023
13.2547368421,20191023
12.864,20191023
13.5676923077,20191023
14.4913043478,20191030
14.5045454545,20191030
14.5183333333,20191030
14.517000000000001,20191030
14.5044444444,20191030
14.446923076900001,20191030
14.4647058824,20191030
14.424615384600001,20191030
14.5523076923,20191030
14.4992,20191030
14.436153846199998,20191030
14.534074074100001,20191030
14.4888,20191030
14.5336,20191014
14.5430769231,20191014
14.54,20191014
14.5553846154,20191014
14.511428571400002,20191014
14.46,20191014
14.5474074074,20191014
14.5453846154,20191014
14.479259259300001,20191014
14.465925925899999,20191014
14.4566666667,20191014
14.5183333333,20191014
14.62,20191014
14.5446153846,20191014
14.4072,20191014
14.4128571429,20191014
14.4712,20191014
14.4304347826,20191014
14.4459259259,20191014
14.5058333333,20191014
14.483846153800002,20191014
14.4584615385,20191014
14.46,20191014
14.4853846154,20191014
14.4977777778,20191014
14.4623076923,20191014
14.0808695652,20191014
14.4276923077,20191014
14.44,20191014
14.4392592593,20191014
14.380740740699999,20191014
14.4415384615,20191014
14.1256,20191014
13.586153846199998,20191014
13.890769230799998,20191014
14.331111111099998,20191014
14.280769230799999,20191014
14.2147368421,20191014
14.4430769231,20191014
13.84,20191014
14.5117647059,20191017
14.5433333333,20191017
14.5375,20191017
14.484000000000002,20191017
14.4928,20191017
14.5253846154,20191017
14.48,20191017
14.5368,20191017
14.397,20191017
14.408888888900002,20191017
13.4148148148,20191017
13.9653846154,20191017
13.945,20191017
14.662666666700002,20191017
12.5,20191017
14.405925925899998,20191017
14.46,20191017
14.5272727273,20191017
14.094000000000001,20191017
14.4469565217,20191017
14.451304347799999,20191017
14.4427272727,20191017
14.4424,20191017
13.9422222222,20191017
14.5192307692,20191017
14.5246153846,20191017
14.5051851852,20191017
14.5092307692,20191017
14.5446153846,20191017
12.554,20191017
14.0230769231,20191017
14.423846153800001,20191017
13.859230769200002,20191017
13.4069230769,20191017
14.031666666700001,20191017
14.0225,20191017
14.5225,20191017
14.4630769231,20191024
14.523846153800001,20191024
13.9346153846,20191024
14.4676923077,20191024
14.503,20191024
13.896153846199999,20191024
14.511111111099998,20191024
14.545,20191024
14.551666666700001,20191024
14.532,20191024
14.019130434800001,20191024
13.5676923077,20191024
14.4444444444,20191024
14.3251851852,20191024
14.440769230799999,20191024
14.4546153846,20191024
14.3284615385,20191024
14.428461538499999,20191024
14.448,20191024
14.4292307692,20191024
14.4430769231,20191024
14.4485714286,20191024
14.411111111099999,20191024
14.5147368421,20191024
14.48,20191024
14.431111111099998,20191024
14.4643478261,20191024
14.4684615385,20191024
14.4846153846,20191024
14.46,20191024
14.015999999999998,20191024
14.383703703699998,20191024
14.4546153846,20191024
12.9869230769,20191024
14.4230769231,20191024
14.443846153800001,20191024
14.3176,20191024
14.749523809500001,20191024
13.9553846154,20191024
14.219230769200001,20191024
13.8792,20191024
14.31,20191024
14.5057142857,20191028
14.5028571429,20191028
14.494615384600001,20191028
14.4912,20191028
14.383,20191028
14.4888,20191028
14.6857142857,20191028
14.461052631600001,20191028
13.7491666667,20191028
14.5304,20191028
14.5261538462,20191028
13.2353846154,20191028
14.474545454500001,20191028
14.4666666667,20191028
14.456,20191028
14.4428571429,20191028
14.276923076900001,20191028
13.347999999999999,20191028
13.8053333333,20191028
13.9623076923,20191028
14.486153846199999,20191028
14.549230769200001,20191028
14.464,20191028
14.362962963,20191028
14.311111111099999,20191028
14.4086956522,20191028
14.4223076923,20191028
14.5,20191028
14.475833333299999,20191028
14.5769230769,20191028
14.5182608696,20191028
14.5223076923,20191028
14.4292307692,20191028
14.52,20191028
13.9,20191028
14.4638461538,20191028
13.7584,20191028
13.3456,20191028
14.4230769231,20191028
14.5546153846,20191009
14.558333333299998,20191009
14.544,20191009
14.5222222222,20191009
14.5348148148,20191009
14.529230769200002,20191009
13.9561538462,20191009
14.52,20191009
14.334117647100001,20191009
13.7453333333,20191009
13.406666666700001,20191009
13.7169230769,20191009
14.47,20191009
14.47,20191009
14.4472,20191009
14.557037037,20191009
14.449230769200001,20191009
14.46,20191009
14.4623076923,20191009
14.2856,20191009
14.459230769200001,20191009
14.6672727273,20191009
14.5092307692,20191009
14.5148148148,20191009
14.417037037,20191009
14.503846153800001,20191009
14.5213333333,20191009
14.54,20191009
13.7815384615,20191009
14.3968,20191009
13.7874074074,20191009
13.6846153846,20191009
13.5669230769,20191009
14.4696,20191009
14.287,20191009
13.5345454545,20191009
14.42,20191009
14.4504761905,20191009
14.446923076900001,20191009
14.4807692308,20191009
13.598461538499999,20191009
14.171851851900001,20191009
13.008,20191009
13.854814814800001,20191009
13.8511111111,20191009
13.485925925899998,20191009
14.5444444444,20191016
14.554666666700001,20191016
14.549166666700001,20191016
14.4952380952,20191016
14.47625,20191016
14.513333333299999,20191016
14.47,20191016
12.87,20191016
13.8323076923,20191016
14.0216,20191016
14.423846153800001,20191016
14.441052631600002,20191016
14.4444444444,20191016
14.422962963,20191016
14.40875,20191016
14.458333333299999,20191016
13.9896296296,20191016
14.266923076900001,20191016
14.4392,20191016
14.4466666667,20191016
14.4584615385,20191016
14.5423076923,20191016
14.1015384615,20191016
14.415,20191016
14.5025,20191016
13.3424,20191016
14.2874074074,20191016
14.395789473699999,20191016
14.4316666667,20191016
12.24,20191016
13.901538461500001,20191016
14.37,20191016
14.5215384615,20191016
13.5948148148,20191016
13.823076923099999,20191016
14.188888888900001,20191016
14.1915384615,20191016
14.2292307692,20191016
14.2307692308,20191016
14.279230769200002,20191016
14.4983333333,20191029
14.517692307699999,20191029
13.846153846199998,20191029
14.5023076923,20191029
14.475999999999999,20191029
14.433846153800001,20191029
13.7592307692,20191029
14.351851851900001,20191029
14.2492307692,20191029
13.9,20191029
14.5518518519,20191029
12.828,20191029
14.1525925926,20191029
13.7681481481,20191029
13.8153846154,20191029
14.44,20191029
14.4227272727,20191029
14.4638461538,20191029
14.486666666700001,20191029
14.49,20191029
14.4430769231,20191029
14.44,20191029
14.89,20191029
14.27,20191029
14.0475,20191029
14.4948148148,20191029
14.2492307692,20191029
14.48875,20191029
14.517000000000001,20191029
13.9392592593,20191029
14.504615384600001,20191105
14.509473684200001,20191105
14.5469230769,20191105
14.5104,20191105
14.504615384600001,20191105
14.4955555556,20191105
14.2469230769,20191105
14.418461538499999,20191105
14.68,20191105
14.4484210526,20191105
14.398571428599999,20191105
14.4391666667,20191105
14.4456,20191105
14.5007692308,20191105
14.5281818182,20191105
14.3415384615,20191105
14.440769230799999,20191105
14.48,20191105
13.8725,20191105
14.36,20191105
14.1118181818,20191105
14.3738461538,20191105
14.465925925899999,20191105
14.4977777778,20191105
14.512,20191105
13.896153846199999,20191105
13.8846153846,20191105
14.4653846154,20191105
14.466315789500001,20191105
14.4725,20191105
14.515555555599999,20191105
14.4822222222,20191105
14.4892307692,20191105
13.8761538462,20191105
14.5117647059,20191105
14.5074074074,20191105
13.9503703704,20191105
14.4622222222,20191105
14.4730434783,20191105
14.4616,20191105
14.433333333299998,20191105
14.5173333333,20190920
14.53,20190920
14.5369230769,20190920
14.5060869565,20190920
14.5247058824,20190920
14.54,20190920
14.4224,20190920
14.5345454545,20190920
13.08,20190920
14.4523809524,20190920
14.476153846199999,20190920
14.4177777778,20190920
14.259,20190920
14.4358333333,20190920
14.4792307692,20190920
14.503846153800001,20190920
14.4930769231,20190920
14.614666666700002,20190920
13.2576,20190920
14.5123076923,20190920
14.246666666700001,20190920
14.482307692300001,20190920
13.892307692300001,20190920
14.5276923077,20190920
14.5355555556,20190920
14.531666666700001,20190920
14.5584615385,20190920
14.5077777778,20190920
14.5323076923,20190920
14.274814814800001,20190920
14.395999999999999,20190920
13.424615384600001,20190920
13.501538461500001,20190920
13.6946153846,20190920
14.48,20191006
14.266363636400001,20191006
14.425999999999998,20191006
14.479000000000001,20190924
14.4824,20190924
14.486666666700001,20190924
14.4856,20190924
14.4704,20190924
14.4969230769,20190924
14.504166666700002,20190924
14.4675,20190924
14.4712,20190924
14.5016666667,20190924
14.485833333299999,20190924
14.4948148148,20190924
14.5,20190924
14.3925,20190924
14.4152,20190924
14.4753846154,20190924
14.4723809524,20190924
13.96,20190924
14.537037037000001,20190924
14.5253846154,20190924
13.624,20190924
14.0166666667,20190924
14.4528,20190924
14.05,20190924
13.5037037037,20190924
14.3846153846,20190924
14.432,20190924
14.4661538462,20190924
14.5146153846,20190924
14.030769230799999,20190924
14.4525925926,20190924
14.562307692300001,20190924
13.6792307692,20190924
14.200740740699999,20190924
14.355555555599999,20190924
14.4453846154,20190924
14.2607407407,20190924
14.2369230769,20190924
14.31125,20190924
14.376296296300001,20190924
14.353846153800001,20190924
14.1188235294,20190924
14.140769230799998,20190924
13.4784615385,20190924
13.7266666667,20190924
13.471111111099999,20190924
14.151111111099999,20190924
13.9563636364,20190924
13.593333333299999,20190924
13.82,20190924
14.4227272727,20190924
14.495789473699999,20190926
13.2,20190926
14.495384615399999,20190926
13.924615384600001,20190926
14.4076923077,20190926
14.4446153846,20190926
14.4523076923,20190926
14.4591304348,20190926
14.4,20190926
14.451764705899999,20190926
14.4733333333,20190926
14.48,20190926
14.443846153800001,20190926
14.5123076923,20190926
14.5189473684,20190926
14.503157894700001,20190926
14.0646153846,20190926
13.6846153846,20190926
13.672,20190926
14.4192307692,20190926
14.5076923077,20190926
14.18,20190926
14.4353846154,20190926
14.450769230799999,20190926
14.4566666667,20190926
14.107999999999999,20190926
14.384347826099999,20190926
14.356153846199998,20190926
14.472000000000001,20190926
14.4784615385,20190926
14.4623076923,20190926
13.700769230799999,20190926
14.4022222222,20190926
14.436923076900001,20190926
14.4703703704,20190926
14.487,20190926
14.4969230769,20190926
14.49,20190926
14.356153846199998,20190926
14.4776923077,20190926
14.2838461538,20190926
14.06,20190926
13.3968,20190926
14.515,20191004
14.529230769200002,20191004
14.508461538499999,20191004
14.5338461538,20191004
14.5276923077,20191004
14.5446153846,20191004
14.54,20191004
14.5136,20191004
14.256666666700001,20191004
13.518461538499999,20191004
14.486666666700001,20191004
13.93,20191004
13.3784615385,20191004
14.385333333299998,20191004
13.3294117647,20191004
13.62,20191004
13.6146153846,20191004
14.1830769231,20191004
13.891538461500001,20191004
14.48,20191002
14.5136842105,20191002
14.506666666700001,20191002
14.519130434800001,20191002
14.5233333333,20191002
14.5484615385,20191002
14.52,20191002
14.5056,20191002
14.413333333299999,20191002
13.5683333333,20191002
14.455,20191002
14.4638461538,20191002
14.605,20191002
14.52,20191002
14.2728,20191002
14.6417391304,20191002
14.3969230769,20191002
14.4672,20191002
14.440769230799999,20191002
14.479259259300001,20191002
14.4415384615,20191002
14.437692307699999,20191002
14.437999999999999,20191002
14.53,20191002
14.398823529400001,20191002
14.199230769200001,20191002
13.9461538462,20191002
13.8476923077,20191002
13.0069230769,20191002
14.51,20191002
14.4533333333,20191002
14.4742857143,20191002
13.863703703699999,20191002
13.903076923099999,20191002
14.2847619048,20191002
14.3953846154,20191002
14.438888888900001,20191002
14.468,20191002
13.3246153846,20191002
14.506666666700001,20191002
14.454074074100001,20191002
14.477391304300001,20191002
14.4051851852,20191002
14.4223076923,20191002
14.5044444444,20191002
14.542352941199999,20191002
14.1696,20191002
14.4192307692,20191002
13.801666666700001,20191002
14.3846153846,20191002
13.0915384615,20191002
14.2615384615,20191002
14.470999999999998,20191002
14.468695652200001,20191002
13.8984615385,20191002
13.62,20191002
12.406666666700001,20191002
14.461481481500002,20191002
13.9144,20191002
13.4481481481,20191002
13.748461538499999,20191002
13.7835294118,20191002
14.5658823529,20191008
14.5548148148,20191008
14.45,20191008
14.3756521739,20191008
14.491538461500001,20191008
14.3827272727,20191008
14.4592,20191008
13.267999999999999,20191008
14.4123076923,20191008
14.48,20191008
14.4464,20191008
14.448,20191008
14.4533333333,20191008
14.459230769200001,20191008
14.5361538462,20191008
14.528461538499998,20191008
14.5330769231,20191008
14.4854545455,20191008
14.3415384615,20191008
14.473076923099999,20191008
14.098461538499999,20191008
14.4072,20191008
14.4152,20191008
14.1086956522,20191008
14.4833333333,20191113
14.4709090909,20191113
14.3723076923,20191113
14.4248,20191113
14.4681818182,20191113
14.445555555599999,20191113
13.8916666667,20191113
13.0147368421,20191113
14.38,20191113
14.42,20191113
14.4123076923,20191113
14.4346153846,20191113
13.4876923077,20191113
14.3808333333,20191113
14.4666666667,20191113
14.504615384600001,20191113
14.5023076923,20191113
14.71,20191113
13.8888888889,20191113
14.4286956522,20191113
14.468571428599999,20191113
14.1338461538,20191113
13.0444444444,20191113
14.042962962999999,20191113
14.4738461538,20191113
13.98,20191113
14.4084615385,20191113
14.454285714300001,20191113
14.437692307699999,20191113
14.4368421053,20191113
13.6088,20191113
13.178518518499999,20191113
14.391818181800001,20191113
14.393846153800002,20191113
14.37625,20191113
14.3975,20191113
14.415,20191113
14.418461538499999,20191113
13.9694736842,20191113
14.321481481500001,20191113
13.9053846154,20191113
13.9264,20191113
14.1860869565,20191113
13.826666666700001,20191113
14.2384615385,20191113
14.2303703704,20191113
14.267692307699999,20191113
14.2637037037,20191113
13.6075,20191113
14.4964705882,20191121
14.4929411765,20191121
14.495384615399999,20191121
14.529230769200002,20191121
14.53,20191121
14.5353846154,20191121
14.5448,20191121
14.4446153846,20191121
14.4646153846,20191121
14.5058823529,20191121
14.5230769231,20191121
14.42,20191121
14.4608,20191121
13.9736842105,20191121
14.4415384615,20191121
14.4553846154,20191121
14.4641666667,20191121
14.492,20191121
14.5,20191121
14.4223076923,20191121
14.4288,20191121
14.278461538499998,20191121
14.3746153846,20191121
13.7030769231,20191121
13.8874074074,20191121
14.095999999999998,20191121
14.542,20191127
14.5427272727,20191127
14.5576923077,20191127
14.496153846199999,20191127
14.179090909100001,20191127
14.4633333333,20191127
14.4792,20191127
14.435238095199999,20191127
14.5607692308,20191127
14.4538461538,20191127
14.5044444444,20191127
14.57,20191127
14.62,20191127
13.800769230799999,20191127
14.573076923099999,20191127
14.53,20191127
14.5338461538,20191127
14.563076923099999,20191127
13.993333333299999,20191127
14.619230769200001,20191127
14.506153846199998,20191127
14.5214814815,20191127
14.1453846154,20191127
14.494615384600001,20191127
14.526923076900001,20191127
14.4503703704,20191127
14.4669230769,20191127
14.461481481500002,20191127
14.2488,20191127
14.5391304348,20191111
14.548571428599999,20191111
14.55,20191111
14.4411764706,20191111
14.4832,20191111
14.4490909091,20191111
14.4725925926,20191111
14.4723076923,20191111
14.3090909091,20191111
14.5992307692,20191111
14.31,20191111
13.903846153800002,20191111
14.048333333299999,20191111
14.4123076923,20191111
14.4646153846,20191111
13.0907692308,20191111
14.5030769231,20191111
14.4632,20191111
14.441666666700002,20191111
14.439130434800001,20191111
14.4533333333,20191111
14.588888888900001,20191111
12.8613333333,20191111
14.3861538462,20191111
14.5923076923,20191118
14.449230769200001,20191118
14.5504347826,20191118
14.5464,20191118
14.516923076900001,20191118
14.5048,20191118
14.5183333333,20191118
14.2430769231,20191118
14.4192,20191118
14.4808333333,20191118
14.4108333333,20191118
14.3784615385,20191118
14.556153846199999,20191118
14.446363636400001,20191118
14.46,20191118
14.49,20191118
14.45,20191118
14.4184,20191118
13.7141666667,20191118
14.4248,20191118
14.4623076923,20191118
13.2733333333,20191118
14.413333333299999,20191118
14.3733333333,20191118
14.4392,20191118
14.4638461538,20191118
14.501538461500001,20191118
14.574444444400001,20191118
13.766153846199998,20191118
14.4053846154,20191118
13.965925925899999,20191118
14.399000000000001,20191118
14.427999999999999,20191118
14.4553846154,20191118
14.456,20191118
14.385925925899999,20191118
14.461538461500002,20191118
14.4776923077,20191118
14.503333333299999,20191118
14.486666666700001,20191118
13.4330769231,20191118
13.9276923077,20191118
14.4748148148,20191125
14.488888888900002,20191125
14.534074074100001,20191125
14.464,20191125
14.495384615399999,20191125
14.505999999999998,20191125
14.5448,20191125
13.832,20191125
14.0276923077,20191125
14.01125,20191125
14.4546153846,20191125
14.390769230799998,20191125
14.4476923077,20191125
14.3826666667,20191125
13.96,20191125
14.4474074074,20191125
13.7023076923,20191125
14.433333333299998,20191125
13.880740740699999,20191125
14.464,20191125
14.5495652174,20191112
14.5525,20191112
14.5085714286,20191112
13.7976923077,20191112
14.438181818199999,20191112
12.862962963,20191112
14.4807692308,20191112
14.4555555556,20191112
14.6008,20191112
14.4792307692,20191112
14.483076923099999,20191112
14.461333333299999,20191112
14.0,20191112
14.429473684200001,20191112
14.44,20191112
14.457647058800001,20191112
14.5476190476,20191112
13.6314285714,20191112
14.5490909091,20191112
14.54,20191112
14.3730434783,20191112
13.9526315789,20191112
13.16,20191112
13.5872,20191112
13.316153846199999,20191112
13.5130769231,20191112
13.415999999999999,20191112
14.2033333333,20191112
14.4495238095,20191112
14.447000000000001,20191112
14.4718181818,20191112
14.402000000000001,20191112
14.4,20191112
14.406153846199999,20191112
14.4869230769,20191112
13.8718518519,20191112
13.3776923077,20191112
14.423333333299999,20191112
14.515555555599999,20191112
13.9346153846,20191112
14.1356521739,20191112
14.530769230799999,20191115
14.448461538499998,20191115
14.4876923077,20191115
14.488148148099999,20191115
14.4962962963,20191115
14.493043478299999,20191115
14.4923809524,20191115
14.473076923099999,20191115
14.4904,20191115
14.4869230769,20191115
14.518461538499999,20191115
14.4976,20191115
14.485,20191115
14.4944,20191115
14.422352941199998,20191115
14.4588888889,20191115
14.4784615385,20191115
14.4530769231,20191115
14.493333333299999,20191115
14.508888888900001,20191115
14.518461538499999,20191115
14.51,20191115
14.5177777778,20191115
14.54,20191115
14.53,20191115
13.705217391300001,20191115
14.4451851852,20191115
14.405833333299999,20191115
13.913846153800002,20191115
14.42,20191115
13.600909090899998,20191115
14.401538461500001,20191115
14.449230769200001,20191115
14.46,20191115
13.893076923099999,20191115
14.0338461538,20191115
13.6623076923,20191115
14.1584615385,20191115
14.518461538499999,20191115
13.5032,20191115
14.1562962963,20191115
14.323846153800002,20191115
14.539230769200001,20191122
14.505555555599999,20191122
14.484444444400001,20191122
14.4451851852,20191122
14.4892307692,20191122
14.458518518499998,20191122
14.5276190476,20191122
14.5338461538,20191122
14.5115384615,20191108
14.4623076923,20191108
14.515999999999998,20191108
14.4674074074,20191108
14.4733333333,20191108
14.4936,20191108
14.439047619,20191108
13.874285714300001,20191108
14.4748148148,20191108
14.3876923077,20191108
14.4417391304,20191108
14.367826087000001,20191108
13.0476923077,20191108
13.7138461538,20191108
14.4207407407,20191108
12.890769230799998,20191108
13.9259259259,20191108
14.42,20191108
14.433846153800001,20191108
12.6933333333,20191108
13.4653846154,20191108
13.960769230799999,20191108
13.9192592593,20191108
14.0504,20191108
13.854814814800001,20191108
14.3969230769,20191108
14.4616,20191108
14.4630769231,20191108
14.469166666700001,20191108
14.211538461500002,20191108
13.4661538462,20191108
14.44,20191108
14.532173913,20191108
13.68,20191108
13.67625,20191108
14.3776923077,20191108
14.2186666667,20191108
14.235652173900002,20191108
14.265,20191108
14.2286956522,20191108
14.2476190476,20191108
14.24,20191108
13.6672,20191108
13.7046153846,20191108
14.3155555556,20191108
14.1846153846,20191108
13.8476923077,20191108
13.8853846154,20191108
14.728148148099999,20191114
14.3874074074,20191114
14.4592,20191114
14.5175,20191114
14.497647058800002,20191114
14.4264,20191114
13.9688,20191114
14.449230769200001,20191114
14.4476923077,20191114
14.458947368399999,20191114
14.438461538499999,20191114
14.436363636400001,20191114
14.4566666667,20191114
14.4766666667,20191114
14.468235294100001,20191114
14.5415384615,20191114
14.4431578947,20191114
14.454285714300001,20191114
14.4530434783,20191114
14.186153846199998,20191114
13.8,20191114
14.4025,20191114
14.3916666667,20191114
14.177999999999999,20191114
14.423157894700001,20191114
14.199230769200001,20191114
14.0584615385,20191114
13.97,20191114
13.874074074100001,20191114
14.4341176471,20191114
14.494000000000002,20191114
13.98,20191114
14.4476923077,20191114
14.5504347826,20191114
14.4291666667,20191114
13.7971428571,20191114
13.7984615385,20191114
14.5276923077,20191119
14.5348148148,20191119
14.5323076923,20191119
14.5472727273,20191119
14.538666666700001,20191119
14.4766666667,20191119
14.448,20191119
14.538461538499998,20191119
14.5115384615,20191119
14.3646153846,20191119
14.2844444444,20191119
14.4073684211,20191119
14.0030769231,20191119
14.3118518519,20191119
14.1930769231,20191119
14.081538461500001,20191119
14.4475,20191119
14.2008,20191119
14.65,20191119
14.5338461538,20191119
14.5358333333,20191119
14.5225,20191119
14.43,20191119
14.169629629600001,20191119
14.4,20191119
14.4674074074,20191119
14.476153846199999,20191119
14.4432,20191119
13.7872,20191119
13.8053846154,20191119
14.4703703704,20191119
13.9530769231,20191119
14.3808,20191119
14.2459259259,20191119
14.4169230769,20191119
14.46,20191119
14.4718181818,20191119
14.514000000000001,20191119
14.44375,20191119
14.4544,20191119
14.4523076923,20191119
14.4474074074,20191119
14.459230769200001,20191119
14.4453846154,20191119
13.9169230769,20191119
14.248,20191119
12.81,20191119
14.516923076900001,20191119
13.8066666667,20191119
13.33,20191119
14.5168421053,20191120
14.5152941176,20191120
14.53,20191120
14.5338461538,20191120
14.326956521700001,20191120
14.516153846199998,20191120
14.188888888900001,20191120
14.5253846154,20191120
14.5192307692,20191120
13.994615384600001,20191120
13.593846153800001,20191120
14.5058333333,20191120
14.4955555556,20191120
13.0915384615,20191120
13.4684615385,20191120
13.8896296296,20191120
13.5416,20191120
14.232307692300001,20191120
14.4115789474,20191120
14.410370370399999,20191120
14.426153846199998,20191120
14.434814814800001,20191120
14.4638461538,20191120
14.381904761900001,20191120
14.457142857100001,20191120
13.57,20191120
14.4653846154,20191120
14.4538461538,20191120
14.1384615385,20191120
14.5056,20191120
13.563076923099999,20191120
13.800740740699998,20191120
14.432,20191120
14.2284615385,20191120
14.403846153800002,20191120
14.35,20191120
13.8184615385,20191120
14.4712,20191120
14.38,20191120
13.4533333333,20191120
13.8903703704,20191120
13.915384615399999,20191120
14.5525925926,20191120
14.5375,20191120
14.5145454545,20191120
14.4346153846,20191211
14.5215384615,20191210
14.5328571429,20191210
14.538461538499998,20191210
14.5461538462,20191209
14.4155555556,20191209
14.503,20191209
14.5147368421,20191212
14.18,20191212
14.4169230769,20191212
14.4553846154,20191212
14.4409090909,20191212
14.4533333333,20191212
13.8237037037,20191212
14.42,20191216
14.2530769231,20191216
14.5023076923,20191216
14.456,20191216
14.4674074074,20191216
14.4646153846,20191216
14.506666666700001,20191216
14.5246153846,20191216
14.5430769231,20191216
14.5177777778,20191216
14.5075,20191216
14.44,20191216
13.593333333299999,20191216
14.668,20191216
13.505384615399999,20191216
12.506666666700001,20191216
13.7288888889,20191216
14.56,20200212
14.5622222222,20200212
14.5585185185,20200212
14.5103703704,20200212
14.5,20200212
14.448461538499998,20200212
13.2428571429,20200212
14.5123076923,20200212
14.5,20200212
14.5171428571,20200212
14.2530769231,20200218
14.4155555556,20200218
14.4459259259,20200218
14.4592,20200218
14.5034782609,20200218
14.49,20200218
14.5446153846,20200218
14.466,20200218
14.4538461538,20200218
14.416153846199999,20200218
14.4466666667,20200218
13.833913043499999,20200218
14.4907692308,20200218
14.459166666700002,20200218
14.4741666667,20200218
13.3523809524,20200218
14.4546153846,20200218
13.5923076923,20200218
14.605,20200218
14.451666666700001,20200218
14.493846153800002,20200224
14.5013333333,20200224
14.5,20200224
14.47,20200224
14.4853846154,20200224
14.493333333299999,20200224
14.521666666700002,20200224
14.5432,20200224
14.551538461500002,20200224
14.4666666667,20200224
14.4714285714,20200224
14.4304,20200224
14.4169230769,20200224
14.76,20200224
14.44,20200224
14.4423076923,20200224
14.4414814815,20200224
14.4666666667,20200224
14.5375,20200302
14.4028571429,20200302
14.461538461500002,20200302
14.5304347826,20200302
13.482962963,20200302
14.5007692308,20200302
14.166153846199999,20200302
14.405925925899998,20200302
14.4448,20200302
14.486153846199999,20200302
14.443703703699999,20200302
14.4418181818,20200302
14.291666666700001,20200302
14.51,20200302
14.4776,20200302
14.4669565217,20200302
14.4945454545,20200302
14.48,20200302
14.457647058800001,20200302
14.4285714286,20200302
13.4414814815,20200302
14.3930434783,20200302
14.448,20200302
14.4515384615,20200302
14.5207692308,20200302
14.52,20200302
14.4525,20200302
14.294,20200302
14.5392,20200302
13.3304,20200302
14.503157894700001,20200207
14.2936,20200207
14.5233333333,20200207
14.527999999999999,20200207
13.335384615399999,20200207
14.4555555556,20200214
14.4884615385,20200214
14.116923076900001,20200214
14.4695652174,20200214
14.44,20200214
14.4392,20200214
14.4472,20200214
13.979090909100002,20200214
14.484444444400001,20200214
14.4430769231,20200214
14.4625,20200214
14.3968,20200214
14.406666666700001,20200214
14.4968,20200214
14.4423076923,20200214
14.409090909100001,20200214
14.5223076923,20200214
14.568571428599999,20200220
14.4952,20200220
14.4681818182,20200220
14.4530769231,20200220
14.45375,20200220
14.44,20200220
14.4458823529,20200220
14.3927272727,20200220
14.336153846199998,20200220
13.5276923077,20200227
14.517999999999999,20200226
14.5058823529,20200226
14.4664,20200226
14.5125,20200226
14.355,20200226
14.5259259259,20200226
14.424000000000001,20200226
14.4666666667,20200226
14.491,20200226
14.51,20200226
14.383529411800001,20200226
14.2407692308,20200226
14.42,20200226
14.451764705899999,20200226
14.443703703699999,20200226
14.51,20200226
13.7615384615,20200226
14.1096,20200226
14.383478260899999,20200226
14.34,20200226
14.4330769231,20200226
14.663333333299999,20200226
14.3704,20200226
13.896296296300001,20200226
13.824000000000002,20200226
13.5913043478,20200226
13.3730769231,20200226
13.4296296296,20200226
14.299166666700001,20200226
